Data Through Date,Eligibility,Project Name,Solicitation Name,Inflation Adjustment,Fixed REC Price,Index (O)REC Strike Price,Incremental Economic Benefits Claimed,Project Met Economic Benefits Threshold,Renewable Technology,Generation Type,Type of Existing,Counterparty,Developer Name,Energy Storage Power Capacity  (MWac),Energy Storage Energy Capacity (MWh),NYISO Zone,PTID,Interconnection Queue Number,Permit Process,Regulatory Permitting,Article VII,ZIP Code,County/Province,State/Province,REDC,Project Status,Year of Commercial Operation,Year of Delivery Start Date,Contract Duration,New Renewable Capacity (MW),Bid Capacity (MW),Bid Quantity (MWh),Max Annual Contract Quantity (MWh),P10 Annual OREC Exceedance,P50 Generation calculated by NYSERDA (MWh/yr),Transmission Capacity (HVDC),Georeference,Normalized Capacity,Project Score,Household_Income,Log Capacity,Environmental Score,Social Score
2024-12-11,Tier 1,Valcour Wethersfield Windpark,RESRFP22-1,,18.778347826086957,75.5,Yes,,Land Based Wind,Existing,Repower,"Valcour Wethersfield NewCo, LLC",AES Corporation,96.13333333333334,75.42857142857143,Central,323626,177.0,ORES,,,14066,Wyoming,NY,Finger Lakes,Under Development,2012.0689655172414,2028.0,20.0,99.79,99.79,334439.0,401326.0,4983863.444444444,3769500.0,1275.0,POINT (-78.13413 42.64198),0.6364750497925531,7.107549857549858,99093.0,4.613039144366787,63.64750497925531,10
2024-12-11,Tier 1,High Bridge Wind and Battery,RESRFP18-1,,18.778347826086957,67.27,Yes,,Land Based Wind,New,,"High Bridge Wind, LLC",Northland Power,5.0,20.0,Mohawk Valley,,706.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=18-f-0262,,13780,Chenango,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,20.0,99.0,99.0,308737.0,370484.0,4983863.444444444,3769500.0,1275.0,POINT (-75.47839 42.42805),0.6353893456571327,7.051282051282051,121003.0,4.605170185988092,63.53893456571327,5
2024-12-11,Tier 1,Moraine Solar Energy Center,RESRFP20-1,,18.778347826086957,58.83,Yes,,Solar,New,,"Moraine Solar Energy, LLC",EDF Renewables Development,5.0,20.0,Central,,716.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=22-00024&CaseSearch=Search,,14807,Allegany,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,93.55,93.55,183568.0,220281.0,4983863.444444444,3769500.0,1275.0,POINT (-77.69597 42.39454),0.62765714440394,6.663105413105414,140996.0,4.549128795104466,62.76571444039401,5
2024-12-11,Tier 1,Bear Ridge Solar,RESRFP23-1,,18.778347826086957,97.8,Yes,,Solar,New,,"Bear Ridge Solar, LLC",Cypress Creek Renewables,96.13333333333334,75.42857142857143,West,,704.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-02104,,14094,Niagara,NY,Western New York,Under Development,2012.0689655172414,2026.0,20.0,92.98,93.0,156181.0,187417.0,4983863.444444444,3769500.0,1275.0,POINT (-78.69511 43.16926),0.6268228488082014,6.622507122507123,123491.0,4.54308199367467,62.68228488082014,5
2024-12-11,Non-Tier 1,Orangeville,2226,,20.89,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,323706,887.891719745223,,,,14569,Wyoming,NY,Finger Lakes,Completed,2013.0,2014.0,10.0,92.8,88.16,279103.0,279103.0,4983863.444444444,3769500.0,1275.0,POINT (-78.1332 42.74022),0.6265583354904067,6.6096866096866105,103297.0,4.541164856012179,62.65583354904067,5
2024-12-11,Tier 1,Mohawk Solar,RESRFP18-1,,18.778347826086957,65.39,Yes,,Solar,New,,Mohawk Solar LLC,Avangrid Renewables,96.13333333333334,75.42857142857143,Capital,,495.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=17-F-0182,,13317,Montgomery,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,90.5,90.5,200321.0,240385.0,4983863.444444444,3769500.0,1275.0,POINT (-74.57168 42.90691),0.623133032758489,6.445868945868946,137781.0,4.516338972281476,62.313303275848895,5
2024-12-11,Tier 1,Homer Solar Energy Center,RESRFP20-1,,18.778347826086957,59.96,Yes,,Solar,New,,"Homer Solar Energy Center, LLC",EDF Renewables Development,96.13333333333334,75.42857142857143,Central,,276.0,ORES,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-00976&CaseSearch=Search,,13045,Cortland,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,90.0,90.0,168718.0,202461.0,4983863.444444444,3769500.0,1275.0,POINT (-76.17484 42.60348),0.6223770141910688,6.4102564102564115,117869.0,4.51085950651685,62.237701419106884,5
2024-12-11,Tier 1,High River Energy Center,RESRFP17-1,,18.778347826086957,70.49,Yes,,Solar,New,,"High River Energy Center, LLC",NextEra Energy Resources,96.13333333333334,75.42857142857143,Capital,323847,618.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=17-F-0597,,12010,Montgomery,NY,Mohawk Valley,Operational,2024.0,2024.0,20.0,90.0,90.0,167141.0,200569.0,4983863.444444444,3769500.0,1275.0,POINT (-74.18893 42.93896),0.6223770141910688,6.4102564102564115,20294.0,4.51085950651685,62.237701419106884,90
2024-12-11,Tier 1,York Run Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,"York Run Solar, LLC",CS Energy,96.13333333333334,75.42857142857143,West,,1151.0,ORES,https://orespermits.ny.gov/Public/MatterManagement/CaseMaster.aspx?MatterSeq=64973&MNO=23-00049,,14701,Chautauqua,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,90.0,90.0,174520.0,209424.0,4983863.444444444,3769500.0,1275.0,POINT (-79.2378 42.09605),0.6223770141910688,6.4102564102564115,107852.0,4.51085950651685,62.237701419106884,5
2024-12-11,Tier 1,Valcour Chateaugay Windpark,RESRFP22-1,,18.778347826086957,75.5,Yes,,Land Based Wind,Existing,Repower,"Valcour Chateaugay NewCo, LLC",AES Corporation,96.13333333333334,75.42857142857143,North,323614,214.0,ORES,,,12923,Clinton,NY,North Country,Under Development,2012.0689655172414,2028.0,20.0,87.63,87.63,260290.0,312348.0,4983863.444444444,3769500.0,1275.0,POINT (-73.9322 44.95524),0.6187360289574507,6.2414529914529915,62749.0,4.484470400750307,61.87360289574507,30
2024-12-11,Non-Tier 1,Cohocton,1037,,19.94,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14826,Steuben,NY,Southern Tier,Completed,2009.0,2009.0,10.0,87.5,8.3,21247.0,23372.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51062 42.50697),0.6185335054001244,6.232193732193733,158096.0,4.483002552013883,61.85335054001244,5
2024-12-11,Non-Tier 1,Ellenburg,1037,,14.85,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,North,,887.891719745223,,,,12923,Clinton,NY,North Country,Completed,2008.0,2008.0,10.0,81.0,77.0,159410.0,167381.0,4983863.444444444,3769500.0,1275.0,POINT (-73.9322 44.95524),0.608008465687823,5.769230769230769,193459.0,4.406719247264253,60.8008465687823,5
2024-12-11,Tier 1,Valcour Clinton Windpark,RESRFP22-1,,18.778347826086957,93.0,Yes,,Land Based Wind,Existing,Repower,"Valcour Clinton NewCo, LLC",AES Corporation,96.13333333333334,75.42857142857143,North,323605,173.0,ORES,,,12923,Clinton,NY,North Country,Under Development,2012.0689655172414,2028.0,20.0,80.43,80.43,226258.0,271509.0,4983863.444444444,3769500.0,1275.0,POINT (-73.9322 44.95524),0.6070460358574274,5.72863247863248,184122.0,4.39974375547904,60.704603585742746,5
2024-12-11,Tier 1,SunEast Tabletop Solar,RESRFP19-1,,18.778347826086957,60.4,Yes,,Solar,New,,SunEast Tabletop Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Capital,,869.0,SEQR,,,13339,Montgomery,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,80.0,80.0,145066.0,174079.0,4983863.444444444,3769500.0,1275.0,POINT (-74.62332 42.93068),0.6063155236708729,5.698005698005698,40388.0,4.394449154672439,60.631552367087295,60
2024-12-11,Tier 1,Trelina Solar Energy Center,RESRFP18-1,,18.778347826086957,67.52,Yes,,Solar,New,,Trelina Energy Center LLC,NextEra Energy Resources,96.13333333333334,75.42857142857143,Central,,720.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterSeq=59765&MNO=19-F-0366,,13165,Seneca,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,80.0,80.0,156629.0,187955.0,4983863.444444444,3769500.0,1275.0,POINT (-76.8627 42.89895),0.6063155236708729,5.698005698005698,131153.0,4.394449154672439,60.631552367087295,5
2024-12-11,Tier 1,"Trelina Solar Energy Center, LLC",RESRFP23-1,,18.778347826086957,104.98,Yes,,Solar,New,,"Trelina Solar Energy Center, LLC",NextEra Energy Resources,96.13333333333334,75.42857142857143,Central,,720.0,Article 10,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterSeq=59765&MNO=19-F-0366,,14456,Ontario,NY,Finger Lakes,Under Development,2012.0689655172414,2028.0,20.0,79.8,79.8,152026.0,182431.0,4983863.444444444,3769500.0,1275.0,POINT (-76.98218 42.86642),0.6059744282107726,5.683760683760684,164444.0,4.39197696552705,60.597442821077266,5
2024-12-11,Tier 1,Roaring Brook Wind,RESRFP18-1,,18.778347826086957,67.23,Yes,,Land-based Wind,New,,PPM Roaring Brook LLC,Avangrid Renewables,96.13333333333334,75.42857142857143,Mohawk Valley,323790,546.0,SEQR,,,13404,Lewis,NY,North Country,Operational,2021.0,2021.0,20.0,79.73,77.7,229329.0,275194.0,4983863.444444444,3769500.0,1275.0,POINT (-75.46901 43.73752),0.6058548453018596,5.67877492877493,111878.0,4.391110253406924,60.585484530185965,5
2024-12-11,Tier 1,Arkwright Summit,2985,,21.75,76.38644628099173,Yes,Yes,Land Based Wind,New,,Arkwright Summit Wind Farm LLC,EDP Renewables,96.13333333333334,75.42857142857143,West,323751,887.891719745223,,,,14063,Chautauqua,NY,Western New York,Operational,2018.0,2020.0,20.0,78.4,75.58,229873.0,229873.0,4983863.444444444,3769500.0,1275.0,POINT (-79.33186 42.44029),0.6035628529515789,5.584045584045585,107020.0,4.37449836825309,60.35628529515789,5
2024-12-11,Tier 1,Jericho Rise,2985,,24.5,76.38644628099173,Yes,Yes,Land Based Wind,New,,"Jericho Rise Wind Farm, LLC",EDP Renewables,96.13333333333334,75.42857142857143,North,323719,887.891719745223,,,,12920,Franklin,NY,North Country,Operational,2016.0,2019.0,20.0,77.7,73.81,206272.0,206272.0,4983863.444444444,3769500.0,1275.0,POINT (-74.08016 44.92649),0.6023410722880416,5.534188034188035,168919.0,4.365643155423357,60.234107228804156,5
2024-12-11,Non-Tier 1,Hardscrabble,1681,,15.5,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13416,Herkimer,NY,Mohawk Valley,Completed,2011.0,2011.0,10.0,74.0,43.7,121508.0,121508.0,4983863.444444444,3769500.0,1275.0,POINT (-75.01815 43.19067),0.5956969746067443,5.270655270655271,156235.0,4.31748811353631,59.56969746067443,5
2024-12-11,Tier 1,Valcour Ellenburg Windpark,RESRFP22-1,,18.778347826086957,75.5,Yes,,Land Based Wind,Existing,Repower,"Valcour Ellenburg NewCo, LLC",AES Corporation,96.13333333333334,75.42857142857143,North,323604,175.0,ORES,,,12923,Clinton,NY,North Country,Under Development,2012.0689655172414,2028.0,20.0,69.5,69.5,214997.0,257996.0,4983863.444444444,3769500.0,1275.0,POINT (-73.9322 44.95524),0.5871598368478993,4.95014245014245,76800.0,4.255612709818223,58.71598368478993,20
2024-12-11,Tier 1,Moss Ridge Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,"Moss Ridge Solar 1, LLC","New Leaf Energy, Inc.",96.13333333333334,75.42857142857143,Mohawk Valley,,1150.0,ORES,,,13681,St Lawrence,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,60.0,60.0,86198.0,103437.0,4983863.444444444,3769500.0,1275.0,POINT (-75.39336 44.41561),0.5671897778248239,4.273504273504273,167224.0,4.110873864173311,56.71897778248239,5
2024-12-11,Tier 1,Shepherd's Run Solar,RESRFP17-1,,18.778347826086957,70.01,Yes,,Solar,New,,Hecate Energy Columbia County 1 LLC,Hecate Energy,96.13333333333334,75.42857142857143,Capital,,644.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-02553,,12521,Columbia,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,60.0,60.0,111164.0,133396.0,4983863.444444444,3769500.0,1275.0,POINT (-73.62149 42.15723),0.5671897778248239,4.273504273504273,38801.0,4.110873864173311,56.71897778248239,75
2024-12-11,Non-Tier 1,Prattsburgh Windfarm,1037,,16.94,76.38644628099173,,,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14873,Steuben,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,10.0,55.5,5.55,14245.0,15670.0,4983863.444444444,3769500.0,1275.0,POINT (-77.28905 42.52343),0.556616458409794,3.9529914529914536,129436.0,4.034240638152395,55.6616458409794,5
2024-12-11,Non-Tier 1,Prattsburgh,1168,,18.778347826086957,76.38644628099173,,,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14873,Steuben,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,10.0,54.0,16.2,40500.0,40500.0,4983863.444444444,3769500.0,1275.0,POINT (-77.28905 42.52343),0.5529039552419176,3.8461538461538463,105172.0,4.007333185232471,55.29039552419176,5
2024-12-11,Non-Tier 1,Howard,2226,,17.5,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,323690,887.891719745223,,,,14823,Steuben,NY,Southern Tier,Completed,2012.0,2012.0,10.0,51.25,46.13,115184.0,115184.0,4983863.444444444,3769500.0,1275.0,POINT (-77.60504 42.27),0.5458268633123581,3.6502849002849,111154.0,3.9560398908449206,54.582686331235806,5
2024-12-11,Tier 1,East Point Energy Center,RESRFP17-1,,18.778347826086957,78.76,Yes,,Solar,New,,"East Point Energy Center, LLC",NextEra Energy Resources,96.13333333333334,75.42857142857143,Capital,323840,619.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=17-f-0599,,13459,Schoharie,NY,Mohawk Valley,Operational,2024.0,2024.0,20.0,50.0,50.0,109631.0,131557.0,4983863.444444444,3769500.0,1275.0,POINT (-74.61722 42.79531),0.5424859484272513,3.561253561253561,183449.0,3.9318256327243257,54.248594842725126,5
2024-12-11,Tier 1,Watkins Glen Solar Energy Center,RESRFP18-1,,18.778347826086957,67.2,Yes,,Solar,New,,"Watkins Glen Solar Energy Center, LLC",NextEra Energy Resources,96.13333333333334,75.42857142857143,Central,,617.0,ORES,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-01069&CaseSearch=Search,,14891,Schuyler,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,20.0,50.0,50.0,106784.0,128140.0,4983863.444444444,3769500.0,1275.0,POINT (-76.87373 42.38107),0.5424859484272513,3.561253561253561,32358.0,3.9318256327243257,54.248594842725126,75
2024-12-11,Tier 1,Hecate Energy Greene County 1,3257,,26.91,76.38644628099173,Yes,,Solar,New,,Hecate Energy New York LLC,Hecate Energy,96.13333333333334,75.42857142857143,Hudson Valley,,570.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=17-F-0617,,12051,Greene,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,49.99,47.49,85699.0,85699.0,4983863.444444444,3769500.0,1275.0,POINT (-73.80015 42.34806),0.5424588922366872,3.560541310541311,125216.0,3.9316295350670645,54.24588922366872,5
2024-12-11,Non-Tier 1,Black River,2389,,33.0,76.38644628099173,Yes,Yes,Biomass,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,23780,887.891719745223,,,,13602,Jefferson,NY,North Country,Completed,2013.0,2013.0,10.0,43.26,41.1,324045.0,324045.0,4983863.444444444,3769500.0,1275.0,POINT (-75.76748 44.03764),0.522929056242176,3.081196581196581,49049.0,3.7900813346229034,52.2929056242176,60
2024-12-11,Tier 1,Foothills Solar Farm,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,Foothills Solar LLC,Boralex,96.13333333333334,75.42857142857143,Capital,,1182.0,ORES,,,12117,Fulton,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,40.0,40.0,75336.0,90403.0,4983863.444444444,3769500.0,1275.0,POINT (-74.26411 43.10464),0.5123728397037698,2.849002849002849,195369.0,3.713572066704308,51.23728397037698,5
2024-12-11,Non-Tier 1,Dutch Hill,1037,,13.86,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14826,Steuben,NY,Southern Tier,Completed,2009.0,2009.0,10.0,37.5,4.3,8513.0,8513.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51062 42.50697),0.5036924277437432,2.670940170940171,155528.0,3.6506582412937387,50.36924277437432,5
2024-12-11,Tier 1,Cohocton Wind Project,RESRFP19-1,,18.5,76.38644628099173,Yes,,Land Based Wind,Existing,Upgrade,"Canandaigua Power Partners, LLC",Brookfield Renewable,96.13333333333334,75.42857142857143,Central,323617,887.891719745223,SEQR,,,14826,Steuben,NY,Southern Tier,Operational,2021.0,2022.0,20.0,37.09,35.75,97083.0,116499.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51062 42.50697),0.502215224763327,2.641737891737892,187694.0,3.6399517804905126,50.2215224763327,5
2024-12-11,Non-Tier 1,Locust Ridge,2389,,16.98,76.38644628099173,,,Land Based Wind,,,,,96.13333333333334,75.42857142857143,,PJM,887.891719745223,,,,19087,,PA,,Completed,2012.0,2012.0,10.0,26.0,24.7,54093.0,54093.0,4983863.444444444,3769500.0,1275.0,POINT (-75.39125 40.0455),0.4547366427531546,1.851851851851852,24311.0,3.295836866004329,45.473664275315464,90
2024-12-11,Non-Tier 1,Niagara Generating Facility*,1037,,11.99,76.38644628099173,Yes,Yes,Biomass,,,,,96.13333333333334,75.42857142857143,West,,887.891719745223,,,,14304,Niagara,NY,Western New York,Completed,2008.0,2008.0,10.0,26.0,26.0,180500.0,189525.0,4983863.444444444,3769500.0,1275.0,POINT (-78.96109 43.09076),0.4547366427531546,1.851851851851852,178816.0,3.295836866004329,45.473664275315464,5
2024-12-11,Tier 1,Silver Lake Solar,RESRFP18-1,,18.778347826086957,75.12,Yes,,Solar,New,,Silver Lake Solar LLC,AES Corporation,96.13333333333334,75.42857142857143,Central,,629.0,SEQR,,,14530,Wyoming,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,24.99,24.99,38200.0,45840.0,4983863.444444444,3769500.0,1275.0,POINT (-78.0055 42.71961),0.44947641808187533,1.7799145299145298,43440.0,3.2577118486533987,44.947641808187534,60
2024-12-11,Non-Tier 1,Bear Creek,916,,19.2,76.38644628099173,,,Land Based Wind,,,,,96.13333333333334,75.42857142857143,,,887.891719745223,,,,18101,,PA,,Completed,2006.0,2006.0,4.0,22.0,89.85276119402985,59743.0,68704.0,4983863.444444444,3769500.0,1275.0,POINT (-75.47027 40.60263),0.43261367934516076,1.566951566951567,77601.0,3.1354942159291497,43.26136793451607,20
2024-12-11,Non-Tier 1,Bellmont,1037,,17.75,76.38644628099173,,,Land Based Wind,,,,,96.13333333333334,75.42857142857143,North,,887.891719745223,,,,12969,Franklin,NY,North Country,Cancelled,2009.0,2017.8164556962026,10.0,21.0,19.95,57671.0,63438.0,4983863.444444444,3769500.0,1275.0,POINT (-74.17381 44.7338),0.4264805343814577,1.4957264957264957,174529.0,3.091042453358316,42.64805343814577,5
2024-12-11,Tier 1,Greene County 1,3257,,18.778347826086957,88.04,Yes,,Solar,New,,Hecate Energy Greene 1 LLC,Greenbacker Renewable Energy Company,96.13333333333334,75.42857142857143,Hudson Valley,,570.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=17-F-0619,,12051,Greene,NY,Capital Region,Under Development,2012.0689655172414,2025.0,20.0,20.0,20.0,36084.0,43300.0,4983863.444444444,3769500.0,1275.0,POINT (-73.80015 42.34806),0.4200620262481102,1.4245014245014245,29184.0,3.044522437723423,42.00620262481102,90
2024-12-11,Tier 1,Puckett Solar,RESRFP17-1,,18.778347826086957,77.71,Yes,,Solar,New,,"Puckett Solar, LLC",MN8 Energy,96.13333333333334,75.42857142857143,Central,323809,775.0,SEQR,,,13746,Chenango,NY,Southern Tier,Operational,2022.0,2022.0,20.0,20.0,19.99,33271.0,39925.0,4983863.444444444,3769500.0,1275.0,POINT (-75.84875 42.23408),0.4200620262481102,1.4245014245014245,52956.0,3.044522437723423,42.00620262481102,45
2024-12-11,Tier 1,SunEast Highview Solar,RESRFP19-1,,18.778347826086957,63.38,Yes,,Solar,New,,SunEast Highview Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,West,,591.0,SEQR,,,14530,Wyoming,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,20.0,20.0,31361.0,37633.0,4983863.444444444,3769500.0,1275.0,POINT (-78.0055 42.71961),0.4200620262481102,1.4245014245014245,78193.0,3.044522437723423,42.00620262481102,20
2024-12-11,Tier 1,Easton Solar Farm,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,Easton Solar LLC,Boralex,96.13333333333334,75.42857142857143,Capital,,1035.0,SEQR,,,12834,Washington,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,20.0,20.0,38369.0,46042.0,4983863.444444444,3769500.0,1275.0,POINT (-73.49696 43.08752),0.4200620262481102,1.4245014245014245,122439.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,ELP Stillwater Solar,RESRFP18-1,,18.778347826086957,75.13,Yes,,Solar,New,,ELP Stillwater Solar LLC,MN8 Energy,96.13333333333334,75.42857142857143,Capital,323814,735.0,SEQR,,,12118,Saratoga,NY,Capital Region,Operational,2023.0,2023.0,20.0,20.0,19.99,32396.0,38875.0,4983863.444444444,3769500.0,1275.0,POINT (-73.68503 42.90454),0.4200620262481102,1.4245014245014245,189239.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,Darby Solar,RESRFP17-1,,18.778347826086957,76.31,Yes,,Solar,New,,"Darby Solar, LLC",MN8 Energy,96.13333333333334,75.42857142857143,Capital,323810,730.0,SEQR,,,12154,Washington,NY,Capital Region,Operational,2023.0,2023.0,20.0,20.0,19.99,36774.0,44128.0,4983863.444444444,3769500.0,1275.0,POINT (-73.58644 42.89705),0.4200620262481102,1.4245014245014245,144615.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,Branscomb Solar,RESRFP17-1,,18.778347826086957,76.8,Yes,,Solar,New,,"Branscomb Solar, LLC",MN8 Energy,96.13333333333334,75.42857142857143,Capital,323811,731.0,SEQR,,,12834,Washington,NY,Capital Region,Operational,2021.0,2022.0,20.0,20.0,19.99,38472.0,46166.0,4983863.444444444,3769500.0,1275.0,POINT (-73.49696 43.08752),0.4200620262481102,1.4245014245014245,176345.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,Clear View Solar,RESRFP20-1,,18.778347826086957,43.23,Yes,,Solar,New,,Clear View Solar LLC,Oriden Power,96.13333333333334,75.42857142857143,Central,,1003.0,SEQR,,,14808,Steuben,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,20.0,20.0,19.99,40822.0,48986.0,4983863.444444444,3769500.0,1275.0,POINT (-77.47228 42.55434),0.4200620262481102,1.4245014245014245,38566.0,3.044522437723423,42.00620262481102,75
2024-12-11,Tier 1,Scotch Ridge Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,"Scotch Ridge Solar, LLC",Nexamp,96.13333333333334,75.42857142857143,Capital,,1227.0,ORES,,,12056,Schenectady,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,20.0,20.0,40296.0,48355.0,4983863.444444444,3769500.0,1275.0,POINT (-74.13576 42.76111),0.4200620262481102,1.4245014245014245,187955.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,Grissom Solar,RESRFP17-1,,18.778347826086957,79.93,Yes,,Solar,New,,"Grissom Solar, LLC",MN8 Energy,96.13333333333334,75.42857142857143,Capital,323813,682.0,SEQR,,,12095,Montgomery,NY,Mohawk Valley,Operational,2023.0,2023.0,20.0,20.0,19.99,39998.0,47998.0,4983863.444444444,3769500.0,1275.0,POINT (-74.36828 43.00656),0.4200620262481102,1.4245014245014245,176801.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,Regan Solar,RESRFP17-1,,18.778347826086957,79.17,Yes,,Solar,New,,"Regan Solar, LLC",MN8 Energy,96.13333333333334,75.42857142857143,Capital,323812,748.0,SEQR,,,12068,Montgomery,NY,Mohawk Valley,Operational,2022.0,2023.0,20.0,20.0,19.99,35548.0,42657.0,4983863.444444444,3769500.0,1275.0,POINT (-74.3745 42.95452),0.4200620262481102,1.4245014245014245,22526.0,3.044522437723423,42.00620262481102,90
2024-12-11,Tier 1,Coeymans Solar,3257,,18.778347826086957,76.52,Yes,,Solar,New,,Hecate Energy Albany 1 LLC,Greenbacker Renewable Energy Company,96.13333333333334,75.42857142857143,Capital,323833,570.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=17-F-0617,,12158,Albany,NY,Capital Region,Operational,2023.0,2024.0,20.0,20.0,20.0,36084.0,43300.0,4983863.444444444,3769500.0,1275.0,POINT (-73.79876 42.53269),0.4200620262481102,1.4245014245014245,129051.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,Rising Solar,RESRFP17-1,,22.5,76.38644628099173,Yes,,Solar,New,,Rising Solar LLC,"National Grid Renewables, LLC",96.13333333333334,75.42857142857143,Hudson Valley,,887.891719745223,SEQR,,,10990,Orange,NY,Mid-Hudson,Cancelled,2012.0689655172414,2017.8164556962026,20.0,20.0,20.0,32184.0,38619.0,4983863.444444444,3769500.0,1275.0,POINT (-74.35825 41.25848),0.4200620262481102,1.4245014245014245,163123.0,3.044522437723423,42.00620262481102,5
2024-12-11,Tier 1,Janis Solar,RESRFP17-1,,18.778347826086957,75.8,Yes,,Solar,New,,"Janis Solar, LLC",MN8 Energy,96.13333333333334,75.42857142857143,Central,323808,768.0,SEQR,,,13040,Cortland,NY,Central New York,Operational,2023.0,2023.0,20.0,20.0,19.99,35898.0,43077.0,4983863.444444444,3769500.0,1275.0,POINT (-75.89576 42.54157),0.4200620262481102,1.4245014245014245,177753.0,3.044522437723423,42.00620262481102,5
